example_id,db_id,question,qdmr,sql_gold,sql_ground,denotation_gold,denotation_ground,correct_denotation
ACADEMIC_train_109,academic,"return me the number of papers after 2000 in "" University of Michigan "" .",return papers ;return #1 after 2000 ;return #2 in University of  Michigan ;return number of  #3,"select count ( distinct ( publication_0.title ) ) from author as author_0, organization as organization_0, publication as publication_0, writes as writes_0 where organization_0.name = ""University of Michigan"" and publication_0.year  >  2000 and author_0.aid = writes_0.aid and author_0.oid = organization_0.oid and publication_0.pid = writes_0.pid","SELECT COUNT(DISTINCT publication.title) FROM publication, organization, writes, author WHERE publication.pid = writes.pid AND writes.aid = author.aid AND author.oid = organization.oid AND publication.year > 2000 AND organization.name = 'University of Michigan'","[(10184,)]","[(10184,)]",True
ACADEMIC_train_11,academic,"return me the number of citations of "" Making database systems usable "" .",return citations ;return #1 of  Making database systems usable ;return number of  #2,"select publication_0.citation_num from publication as publication_0 where publication_0.title = ""Making database systems usable""",SELECT publication.citation_num FROM publication WHERE publication.title = 'Making database systems usable',"[(32,)]","[(32,)]",True
ACADEMIC_train_110,academic,"return me the number of papers in VLDB conference in "" University of Michigan "" .",return papers ;return #1 VLDB conference ;return #2 in University of  Michigan ;return number of  #3,"select count ( distinct ( publication_0.title ) ) from author as author_0, conference as conference_0, organization as organization_0, publication as publication_0, writes as writes_0 where conference_0.name = ""VLDB"" and organization_0.name = ""University of Michigan"" and author_0.aid = writes_0.aid and author_0.oid = organization_0.oid and conference_0.cid = publication_0.cid and publication_0.pid = writes_0.pid","SELECT COUNT(DISTINCT publication.title) FROM publication, organization, writes, author, conference WHERE publication.pid = writes.pid AND writes.aid = author.aid AND author.oid = organization.oid AND publication.cid = conference.cid AND conference.name = 'VLDB' AND organization.name = 'University of Michigan'","[(59,)]","[(59,)]",True
ACADEMIC_train_111,academic,"return me the number of papers in PVLDB in "" University of Michigan "" .",return papers ;return #1 in PVLDB ;return #2 in University of  Michigan ;return the  number of  #3,"select count ( distinct ( publication_0.title ) ) from author as author_0, journal as journal_0, organization as organization_0, publication as publication_0, writes as writes_0 where journal_0.name = ""PVLDB"" and organization_0.name = ""University of Michigan"" and author_0.aid = writes_0.aid and author_0.oid = organization_0.oid and journal_0.jid = publication_0.jid and publication_0.pid = writes_0.pid","SELECT COUNT(DISTINCT publication.title) FROM publication, organization, writes, author, journal WHERE publication.pid = writes.pid AND writes.aid = author.aid AND author.oid = organization.oid AND publication.jid = journal.jid AND journal.name = 'PVLDB' AND organization.name = 'University of Michigan'","[(13,)]","[(13,)]",True
ACADEMIC_train_112,academic,"return me the number of papers in VLDB after 2000 in "" University of Michigan "" .",return papers ;return #1 in VLDB ;return #2 from  after 2000 ;return #3 in University of  Michigan ;return number of  #4,"select count ( distinct ( publication_0.title ) ) from author as author_0, journal as journal_0, organization as organization_0, publication as publication_0, writes as writes_0 where journal_0.name = ""VLDB"" and organization_0.name = ""University of Michigan"" and publication_0.year  >  2000 and author_0.aid = writes_0.aid and author_0.oid = organization_0.oid and journal_0.jid = publication_0.jid and publication_0.pid = writes_0.pid","SELECT COUNT(DISTINCT publication.title) FROM publication, organization, writes, author, journal WHERE publication.pid = writes.pid AND writes.aid = author.aid AND author.oid = organization.oid AND publication.jid = journal.jid AND journal.name = 'VLDB' AND publication.year > 2000 AND organization.name = 'University of Michigan'","[(9,)]","[(9,)]",True
ACADEMIC_train_113,academic,"return me the number of papers in PVLDB after 2000 in "" University of Michigan "" .",return papers ;return #1 in PVLDB ;return #2 after 2000 ;return #3 in University of  Michigan ;return number of  #4,"select count ( distinct ( publication_0.title ) ) from author as author_0, journal as journal_0, organization as organization_0, publication as publication_0, writes as writes_0 where journal_0.name = ""PVLDB"" and organization_0.name = ""University of Michigan"" and publication_0.year  >  2000 and author_0.aid = writes_0.aid and author_0.oid = organization_0.oid and journal_0.jid = publication_0.jid and publication_0.pid = writes_0.pid","SELECT COUNT(DISTINCT publication.title) FROM publication, organization, writes, author, journal WHERE publication.pid = writes.pid AND writes.aid = author.aid AND author.oid = organization.oid AND publication.jid = journal.jid AND journal.name = 'PVLDB' AND publication.year > 2000 AND organization.name = 'University of Michigan'","[(13,)]","[(13,)]",True
ACADEMIC_train_114,academic,"return me the total citations of the papers in "" University of Michigan "" .",return papers ;return #1 in University of  Michigan ;return citations of  #2 ;return number of  #3,"select sum ( publication_0.citation_num ) from author as author_0, organization as organization_0, publication as publication_0, writes as writes_0 where organization_0.name = ""University of Michigan"" and author_0.aid = writes_0.aid and author_0.oid = organization_0.oid and publication_0.pid = writes_0.pid","SELECT COUNT(publication.citation_num) FROM publication, organization, writes, author WHERE publication.pid = writes.pid AND writes.aid = author.aid AND author.oid = organization.oid AND publication.title IN ( SELECT publication.title FROM publication, organization, writes, author WHERE publication.pid = writes.pid AND writes.aid = author.aid AND author.oid = organization.oid AND organization.name = 'University of Michigan' )","[(480242,)]","[(63737,)]",False
ACADEMIC_train_115,academic,"return me the number of researchers in "" University of Michigan "" .",return University of Michigan ;return researchers of #1 ;return number of #2,"select count ( distinct ( author_0.name ) ) from author as author_0, organization as organization_0 where organization_0.name = ""University of Michigan"" and author_0.oid = organization_0.oid","SELECT COUNT(DISTINCT author.name) FROM organization, author WHERE organization.oid = author.oid AND organization.name IN ( SELECT organization.name FROM organization WHERE organization.name = 'University of Michigan' )","[(3247,)]","[(3247,)]",True
ACADEMIC_train_116,academic,"return me the number of researchers in Databases area in "" University of Michigan "" .",return researchers ;return #1 in University of  Michigan ;return #2 in area Databases ;return number of  #3,"select count ( distinct ( author_0.name ) ) from author as author_0, domain as domain_0, domain_author as domain_author_0, organization as organization_0 where domain_0.name = ""Databases"" and organization_0.name = ""University of Michigan"" and author_0.aid = domain_author_0.aid and author_0.oid = organization_0.oid and domain_0.did = domain_author_0.did","SELECT COUNT(DISTINCT author.name) FROM organization, author, domain_author, domain WHERE author.aid = domain_author.aid AND domain_author.did = domain.did AND author.oid = organization.oid AND organization.name = 'University of Michigan' AND domain.name = 'Databases'","[(145,)]","[(145,)]",True
ACADEMIC_train_117,academic,return me the number of authors who have papers in PVLDB .,return PVLDB ;return papers in #1 ;return authors of #2 ;return number of #3,"select count ( distinct ( author_0.name ) ) from author as author_0, journal as journal_0, publication as publication_0, writes as writes_0 where journal_0.name = ""PVLDB"" and author_0.aid = writes_0.aid and journal_0.jid = publication_0.jid and publication_0.pid = writes_0.pid","SELECT COUNT(author.aid) FROM publication, writes, author, journal WHERE publication.pid = writes.pid AND writes.aid = author.aid AND journal.jid = publication.jid AND publication.title IN ( SELECT publication.title FROM publication, journal WHERE journal.jid = publication.jid AND journal.name IN ( SELECT journal.name FROM journal WHERE journal.name = 'PVLDB' ) )","[(1316,)]","[(2156,)]",False
ACADEMIC_train_118,academic,return me the number of authors who have papers in the VLDB conference .,return papers ;return #1 from  VLDB conference ;return authors of  #2 ;return number of  #3,"select count ( distinct ( author_0.name ) ) from author as author_0, conference as conference_0, publication as publication_0, writes as writes_0 where conference_0.name = ""VLDB"" and author_0.aid = writes_0.aid and conference_0.cid = publication_0.cid and publication_0.pid = writes_0.pid","SELECT COUNT(author.aid) FROM publication, writes, author, conference WHERE publication.pid = writes.pid AND writes.aid = author.aid AND publication.cid = conference.cid AND publication.title IN ( SELECT publication.title FROM publication, conference WHERE publication.cid = conference.cid AND conference.name = 'VLDB' )","[(3747,)]","[(7481,)]",False
ACADEMIC_train_119,academic,return me the number of papers published on PVLDB before 2000 .,return papers ;return #1 published on  PVLDB ;return #2 before 2000 ;return number of  #3,"select count ( distinct ( publication_0.title ) ) from journal as journal_0, publication as publication_0 where journal_0.name = ""PVLDB"" and publication_0.year < 2000 and journal_0.jid = publication_0.jid","SELECT COUNT(publication.title) FROM publication, journal WHERE publication.jid = journal.jid AND journal.name = 'PVLDB' AND publication.year < 2000","[(1,)]","[(1,)]",True
ACADEMIC_train_12,academic,"return me the year of "" Making database systems usable "" .",return Making database systems usable ;return year of  #1,"select publication_0.year from publication as publication_0 where publication_0.title = ""Making database systems usable""",SELECT publication.year FROM publication WHERE publication.title IN ( SELECT publication.title FROM publication WHERE publication.title = 'Making database systems usable' ),"[(2007,)]","[(2007,)]",True
ACADEMIC_train_120,academic,return me the number of papers published in the VLDB conference before 2000 .,return VLDB conference ;return papers published in #1 ;return #2 before 2000 ;return number of #3,"select count ( distinct ( publication_0.title ) ) from conference as conference_0, publication as publication_0 where conference_0.name = ""VLDB"" and publication_0.year < 2000 and conference_0.cid = publication_0.cid","SELECT COUNT(DISTINCT publication.title) FROM publication, conference WHERE conference.cid = publication.cid AND conference.name IN ( SELECT conference.name FROM conference WHERE conference.name = 'VLDB' ) AND publication.year < 2000","[(1560,)]","[(1560,)]",True
ACADEMIC_train_121,academic,return me the total citations of all the papers in PVLDB .,return papers ;return #1 in PVLDB ;return citations of #2 ;return the number of #3,"select sum ( publication_0.citation_num ) from journal as journal_0, publication as publication_0 where journal_0.name = ""PVLDB"" and journal_0.jid = publication_0.jid","SELECT SUM(publication.citation_num) FROM publication, journal WHERE publication.jid = journal.jid AND publication.pid IN ( SELECT publication.pid FROM publication, journal WHERE publication.jid = journal.jid AND journal.name = 'PVLDB' )","[(3032,)]","[(3032,)]",True
ACADEMIC_train_122,academic,return me the citations of each paper in PVLDB .,return PVLDB ;return papers of #1 ;return citations of #2,"select publication_0.citation_num from journal as journal_0, publication as publication_0 where journal_0.name = ""PVLDB"" and journal_0.jid = publication_0.jid","SELECT publication.citation_num FROM publication, journal WHERE journal.jid = publication.jid AND publication.pid IN ( SELECT publication.pid FROM publication, journal WHERE journal.jid = publication.jid AND journal.name IN ( SELECT journal.name FROM journal WHERE journal.name = 'PVLDB' ) )","[(6,), (2,), (24,), (7,), (1,), (23,), (0,), (3,), (10,), (20,), (5,), (70,), (70,), (9,), (31,), (19,), (1,), (25,), (5,), (22,), (47,), (1,), (9,), (7,), (0,), (10,), (3,), (1,), (3,), (1,), (14,), (0,), (1,), (4,), (52,), (2,), (39,), (9,), (5,), (13,), (8,), (3,), (22,), (12,), (6,), (1,), (16,), (1,), (3,), (1,), (5,), (10,), (21,), (5,), (1,), (17,), (14,), (17,), (8,), (2,), (4,), (29,), (13,), (8,), (4,), (2,), (8,), (32,), (14,), (7,), (1,), (1,), (0,), (5,), (4,), (9,), (4,), (8,), (15,), (0,), (6,), (28,), (15,), (4,), (28,), (6,), (0,), (10,), (2,), (3,), (6,), (85,), (4,), (1,), (2,), (9,), (14,), (4,), (3,), (2,), (1,), (1,), (46,), (0,), (45,), (6,), (34,), (0,), (3,), (7,), (2,), (2,), (44,), (1,), (7,), (1,), (97,), (1,), (2,), (0,), (2,), (13,), (35,), (1,), (9,), (7,), (12,), (74,), (0,), (2,), (3,), (19,), (23,), (20,), (0,), (11,), (8,), (4,), (10,), (23,), (5,), (4,), (6,), (25,), (6,), (2,), (15,), (8,), (19,), (1,), (0,), (3,), (7,), (8,), (10,), (5,), (20,), (7,), (5,), (3,), (5,), (0,), (0,), (4,), (11,), (10,), (4,), (1,), (3,), (4,), (15,), (5,), (2,), (2,), (4,), (4,), (51,), (14,), (0,), (3,), (10,), (2,), (2,), (15,), (18,), (3,), (2,), (1,), (7,), (1,), (4,), (3,), (1,), (2,), (6,), (2,), (16,), (1,), (10,), (3,)]","[(6,), (2,), (24,), (7,), (1,), (23,), (0,), (3,), (10,), (20,), (5,), (70,), (70,), (9,), (31,), (19,), (1,), (25,), (5,), (22,), (47,), (1,), (9,), (7,), (0,), (10,), (3,), (1,), (3,), (1,), (14,), (0,), (1,), (4,), (52,), (2,), (39,), (9,), (5,), (13,), (8,), (3,), (22,), (12,), (6,), (1,), (16,), (1,), (3,), (1,), (5,), (10,), (21,), (5,), (1,), (17,), (14,), (17,), (8,), (2,), (4,), (29,), (13,), (8,), (4,), (2,), (8,), (32,), (14,), (7,), (1,), (1,), (0,), (5,), (4,), (9,), (4,), (8,), (15,), (0,), (6,), (28,), (15,), (4,), (28,), (6,), (0,), (10,), (2,), (3,), (6,), (85,), (4,), (1,), (2,), (9,), (14,), (4,), (3,), (2,), (1,), (1,), (46,), (0,), (45,), (6,), (34,), (0,), (3,), (7,), (2,), (2,), (44,), (1,), (7,), (1,), (97,), (1,), (2,), (0,), (2,), (13,), (35,), (1,), (9,), (7,), (12,), (74,), (0,), (2,), (3,), (19,), (23,), (20,), (0,), (11,), (8,), (4,), (10,), (23,), (5,), (4,), (6,), (25,), (6,), (2,), (15,), (8,), (19,), (1,), (0,), (3,), (7,), (8,), (10,), (5,), (20,), (7,), (5,), (3,), (5,), (0,), (0,), (4,), (11,), (10,), (4,), (1,), (3,), (4,), (15,), (5,), (2,), (2,), (4,), (4,), (51,), (14,), (0,), (3,), (10,), (2,), (2,), (15,), (18,), (3,), (2,), (1,), (7,), (1,), (4,), (3,), (1,), (2,), (6,), (2,), (16,), (1,), (10,), (3,)]",True
ACADEMIC_train_123,academic,return me the total citations of papers in PVLDB in 2005 .,return papers ;return #1 from  PVLDB ;return #2 in 2005 ;return citations of  #3 ;return number of  #4,"select sum ( publication_0.citation_num ) from journal as journal_0, publication as publication_0 where journal_0.name = ""PVLDB"" and publication_0.year = 2005 and journal_0.jid = publication_0.jid","SELECT SUM(publication.citation_num) FROM publication, journal WHERE publication.jid = journal.jid AND publication.title IN ( SELECT publication.title FROM publication, journal WHERE publication.jid = journal.jid AND journal.name = 'PVLDB' AND publication.year = 2005 )","[(None,)]","[(None,)]",True
ACADEMIC_train_124,academic,return me the total citations of papers in PVLDB before 2005 .,return papers ;return #1 from  PVLDB ;return #2 before 2005 ;return citations of  #3 ;return number of  #4 for each  #3 ;return sum of  #5,"select sum ( publication_0.citation_num ) from journal as journal_0, publication as publication_0 where journal_0.name = ""PVLDB"" and publication_0.year < 2005 and journal_0.jid = publication_0.jid","SELECT SUM(publication.citation_num) FROM publication, journal WHERE publication.jid = journal.jid AND publication.title IN ( SELECT publication.title FROM publication, journal WHERE publication.jid = journal.jid AND journal.name = 'PVLDB' AND publication.year < 2005 )","[(7,)]","[(7,)]",True
ACADEMIC_train_125,academic,return me the total citations of papers in PVLDB in each year .,return papers ;return #1 in PVLDB ;return citations of #2 ;return number of  #3 for each year,"select sum ( publication_0.citation_num ) , publication_0.year from journal as journal_0, publication as publication_0 where journal_0.name = ""PVLDB"" and journal_0.jid = publication_0.jid group by publication_0.year","SELECT publication.year, SUM(publication.citation_num) FROM publication, journal WHERE publication.jid = journal.jid AND publication.pid IN ( SELECT publication.pid FROM publication, journal WHERE publication.jid = journal.jid AND journal.name = 'PVLDB' ) GROUP BY publication.year","[(7, 0), (1887, 2008), (838, 2009), (298, 2010), (2, 2011), (0, 2014)]","[(0, 7), (2008, 1887), (2009, 838), (2010, 298), (2011, 2), (2014, 0)]",True
ACADEMIC_train_126,academic,return me the number of papers published in PVLDB in each year .,return papers ;return #1 published in PVLDB ;return number of  #2 for each  year,"select publication_0.year, count ( distinct ( publication_0.title ) ) from journal as journal_0, publication as publication_0 where journal_0.name = ""PVLDB"" and journal_0.jid = publication_0.jid group by publication_0.year","SELECT publication.year, COUNT(DISTINCT publication.title) FROM publication, journal WHERE publication.jid = journal.jid AND journal.name = 'PVLDB' GROUP BY publication.year","[(0, 1), (2008, 162), (2009, 160), (2010, 189), (2011, 28), (2014, 1)]","[(0, 1), (2008, 162), (2009, 160), (2010, 189), (2011, 28), (2014, 1)]",True
ACADEMIC_train_127,academic,return me the total citations of all the papers in the VLDB conference .,return papers ;return #1 from  VLDB conference ;return citations of  #2 ;return number of  #3 for each  #2 ;return sum of  #4,"select sum ( publication_0.citation_num ) from conference as conference_0, publication as publication_0 where conference_0.name = ""VLDB"" and conference_0.cid = publication_0.cid","SELECT SUM(publication.citation_num) FROM publication, conference WHERE publication.cid = conference.cid AND publication.pid IN ( SELECT publication.pid FROM publication, conference WHERE publication.cid = conference.cid AND conference.name = 'VLDB' )","[(121079,)]","[(121079,)]",True
ACADEMIC_train_128,academic,return me the citations of each paper in the VLDB conference .,return the  VLDB conference ;return papers of #1 ;return citations of #2,"select publication_0.citation_num from conference as conference_0, publication as publication_0 where conference_0.name = ""VLDB"" and conference_0.cid = publication_0.cid","SELECT publication.citation_num FROM publication, conference WHERE conference.cid = publication.cid AND publication.title IN ( SELECT publication.title FROM publication, conference WHERE conference.cid = publication.cid AND conference.name IN ( SELECT conference.name FROM conference WHERE conference.name = 'VLDB' ) )","[(124,), (51,), (19,), (379,), (159,), (100,), (13,), (52,), (417,), (24,), (83,), (166,), (115,), (132,), (135,), (10,), (221,), (124,), (213,), (48,), (5,), (87,), (5,), (229,), (193,), (10,), (4,), (28,), (61,), (11,), (21,), (16,), (66,), (386,), (18,), (17,), (9,), (60,), (151,), (236,), (23,), (44,), (185,), (7,), (54,), (348,), (112,), (6,), (62,), (78,), (21,), (22,), (8,), (122,), (0,), (65,), (1,), (35,), (100,), (8,), (29,), (71,), (21,), (8,), (371,), (10,), (462,), (189,), (12,), (11,), (54,), (91,), (101,), (26,), (28,), (298,), (35,), (66,), (4,), (8,), (26,), (18,), (0,), (21,), (517,), (87,), (210,), (299,), (46,), (0,), (103,), (48,), (21,), (13,), (188,), (15,), (56,), (10,), (28,), (6,), (16,), (317,), (38,), (31,), (20,), (25,), (10,), (119,), (2,), (2,), (22,), (5,), (6,), (231,), (255,), (86,), (107,), (74,), (134,), (0,), (27,), (57,), (15,), (318,), (20,), (231,), (15,), (147,), (6,), (47,), (96,), (22,), (7,), (27,), (249,), (124,), (79,), (4,), (17,), (192,), (21,), (3,), (501,), (102,), (32,), (1,), (124,), (8,), (1,), (160,), (11,), (103,), (295,), (182,), (59,), (87,), (109,), (2,), (31,), (19,), (140,), (33,), (148,), (79,), (240,), (11,), (218,), (14,), (31,), (17,), (199,), (798,), (134,), (35,), (25,), (5,), (132,), (3,), (251,), (186,), (123,), (227,), (77,), (13,), (44,), (11,), (207,), (4575,), (30,), (10,), (8,), (107,), (0,), (291,), (1,), (54,), (225,), (47,), (69,), (246,)]","[(124,), (51,), (19,), (379,), (159,), (100,), (13,), (52,), (417,), (24,), (83,), (166,), (115,), (132,), (135,), (10,), (221,), (124,), (213,), (48,), (5,), (87,), (5,), (229,), (193,), (10,), (4,), (28,), (61,), (11,), (21,), (16,), (66,), (386,), (18,), (17,), (9,), (60,), (151,), (236,), (23,), (44,), (185,), (7,), (54,), (348,), (112,), (6,), (62,), (78,), (21,), (22,), (8,), (122,), (0,), (65,), (1,), (35,), (100,), (8,), (29,), (71,), (21,), (8,), (371,), (10,), (462,), (189,), (12,), (11,), (54,), (91,), (101,), (26,), (28,), (298,), (35,), (66,), (4,), (8,), (26,), (18,), (0,), (21,), (517,), (87,), (210,), (299,), (46,), (0,), (103,), (48,), (21,), (13,), (188,), (15,), (56,), (10,), (28,), (6,), (16,), (317,), (38,), (31,), (20,), (25,), (10,), (119,), (2,), (2,), (22,), (5,), (6,), (231,), (255,), (86,), (107,), (74,), (134,), (0,), (27,), (57,), (15,), (318,), (20,), (231,), (15,), (147,), (6,), (47,), (96,), (22,), (7,), (27,), (249,), (124,), (79,), (4,), (17,), (192,), (21,), (3,), (501,), (102,), (32,), (1,), (124,), (8,), (1,), (160,), (11,), (103,), (295,), (182,), (59,), (87,), (109,), (2,), (31,), (19,), (140,), (33,), (148,), (79,), (240,), (11,), (218,), (14,), (31,), (17,), (199,), (798,), (134,), (35,), (25,), (5,), (11,), (132,), (3,), (251,), (186,), (123,), (227,), (77,), (13,), (44,), (11,), (207,), (4575,), (30,), (10,), (8,), (107,), (0,), (291,), (1,), (54,), (225,), (47,), (69,)]",True
ACADEMIC_train_129,academic,return me the total citations of papers in the VLDB conference in 2005 .,return papers ;return #1 from  VLDB conference ;return #2 in 2005 ;return citations of  #3 ;return number of  #4 for each  #3 ;return sum of  #5,"select sum ( publication_0.citation_num ) from conference as conference_0, publication as publication_0 where conference_0.name = ""VLDB"" and publication_0.year = 2005 and conference_0.cid = publication_0.cid","SELECT SUM(publication.citation_num) FROM publication, conference WHERE publication.cid = conference.cid AND publication.title IN ( SELECT publication.title FROM publication, conference WHERE publication.cid = conference.cid AND conference.name = 'VLDB' AND publication.year = 2005 )","[(5030,)]","[(5030,)]",True
